Block,Primary Type,Location Description,Arrest,Domestic,Latitude,Longitude,Location,,,,
030XX W 55TH ST,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,41.7936828,-87.70034996,"(41.7936827968506, -87.70034995965483)",,,,
051XX S ARTESIAN AVE,OFFENSE INVOLVING CHILDREN,RESIDENCE,FALSE,TRUE,41.80019879,-87.68528199,"(41.80019879059905, -87.68528198544325)",,,,
056XX S CAMPBELL AVE,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.79105649,-87.68655119,"(41.79105649255967, -87.68655118715562)",,,,
069XX S CRANDON AVE,ASSAULT,APARTMENT,FALSE,TRUE,41.76968502,-87.57001441,"(41.76968502129514, -87.5700144058721)",,,,
021XX S WASHTENAW AVE,MOTOR VEHICLE THEFT,SPORTS ARENA/STADIUM,FALSE,FALSE,41.85306593,-87.6928862,"(41.853065931861394, -87.69288619848159)",,,,
010XX W NORTH AVE,THEFT,ATHLETIC CLUB,FALSE,FALSE,41.91092893,-87.65429838,"(41.910928933885586, -87.65429837852307)",,,,
081XX S ASHLAND AVE,ASSAULT,GAS STATION,FALSE,FALSE,41.74652984,-87.66349072,"(41.74652984013101, -87.66349072470851)",,,,
026XX W 21ST PL,BATTERY,APARTMENT,TRUE,TRUE,41.85296544,-87.69258255,"(41.85296544486308, -87.69258254611825)",,,,
070XX S COTTAGE GROVE AVE,OFFENSE INVOLVING CHILDREN,SIDEWALK,FALSE,TRUE,41.76646184,-87.60575185,"(41.766461839950836, -87.60575184623602)",,,,
009XX W 16TH ST,ASSAULT,VEHICLE NON-COMMERCIAL,FALSE,TRUE,41.85976303,-87.6492932,"(41.85976302640879, -87.64929319646967)",,,,
047XX S ADA ST,BATTERY,APARTMENT,TRUE,TRUE,41.80754873,-87.65871802,"(41.80754872582218, -87.65871802252288)",,,,
068XX S RIDGELAND AVE,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,41.77086651,-87.58272821,"(41.7708665064099, -87.5827282122794)",,,,
050XX W GLADYS AVE,BATTERY,RESIDENCE,FALSE,TRUE,41.87568477,-87.75182114,"(41.87568477304481, -87.75182114316691)",,,,
082XX S FRANCISCO AVE,ASSAULT,RESIDENCE,TRUE,TRUE,41.74360293,-87.69504881,"(41.743602925847135, -87.69504880866663)",,,,
083XX S KINGSTON AVE,BURGLARY,RESIDENCE,FALSE,FALSE,41.74317582,-87.56231105,"(41.74317581785222, -87.56231104785873)",,,,
111XX S MICHIGAN AVE,BATTERY,CTA PLATFORM,FALSE,FALSE,41.69251428,-87.62119477,"(41.69251428031082, -87.62119476897776)",,,,
119XX S PERRY AVE,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.67741073,-87.62495229,"(41.677410730224835, -87.62495229013159)",,,,
064XX S FAIRFIELD AVE,BATTERY,APARTMENT,FALSE,TRUE,41.77567091,-87.69223431,"(41.775670912800415, -87.69223431482862)",,,,
005XX N PAULINA ST,BATTERY,SIDEWALK,FALSE,FALSE,41.89130016,-87.66944331,"(41.89130016347939, -87.66944331296925)",,,,
077XX S COLES AVE,BURGLARY,APARTMENT,FALSE,FALSE,41.75570263,-87.55403954,"(41.75570262613345, -87.5540395378224)",,,,
040XX W GRENSHAW ST,BATTERY,APARTMENT,FALSE,TRUE,41.86718116,-87.72600046,"(41.86718115513143, -87.72600046308389)",,,,
071XX S ST LAWRENCE AVE,CRIMINAL DAMAGE,APARTMENT,FALSE,TRUE,41.76414841,-87.61053576,"(41.7641484079433, -87.61053575791463)",,,,
047XX S WESTERN AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.80761246,-87.68455071,"(41.80761245827235, -87.68455071107161)",,,,
104XX S CORLISS AVE,BATTERY,APARTMENT,FALSE,FALSE,41.70528433,-87.60380528,"(41.705284331765796, -87.6038052818443)",,,,
107XX S MICHIGAN AVE,ASSAULT,SIDEWALK,FALSE,FALSE,41.69937248,-87.62077124,"(41.69937247817047, -87.62077123897438)",,,,
012XX N CAMPBELL AVE,BATTERY,APARTMENT,TRUE,TRUE,41.90377804,-87.68965762,"(41.903778041565815, -87.6896576179023)",,,,
009XX E 79TH ST,BATTERY,BAR OR TAVERN,FALSE,FALSE,41.7514302,-87.60211762,"(41.751430200057456, -87.60211761980342)",,,,
015XX W HURON ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.89437629,-87.6665723,"(41.89437628722618, -87.6665722987825)",,,,
026XX N MILWAUKEE AVE,ASSAULT,RESIDENCE,FALSE,TRUE,41.9299779,-87.70866574,"(41.929977903257445, -87.70866573768502)",,,,
008XX W CORNELIA AVE,BATTERY,BAR OR TAVERN,TRUE,FALSE,41.94536118,-87.64975738,"(41.94536118006314, -87.64975737733857)",,,,
007XX W 116TH ST,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.68389991,-87.64097081,"(41.68389990940199, -87.64097081193997)",,,,
022XX W 23RD ST,OTHER OFFENSE,STREET,FALSE,FALSE,41.85016323,-87.6817939,"(41.85016323372258, -87.68179390429529)",,,,
008XX S WELLS ST,THEFT,STREET,FALSE,FALSE,41.87200832,-87.63342607,"(41.872008317160734, -87.63342606561957)",,,,
131XX S LANGLEY AVE,OTHER OFFENSE,APARTMENT,FALSE,FALSE,41.65668965,-87.60498702,"(41.656689651570716, -87.60498702103511)",,,,
022XX S RIDGEWAY AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.85131118,-87.71879136,"(41.851311179758994, -87.71879136150204)",,,,
011XX S CENTRAL PARK AVE,BATTERY,APARTMENT,FALSE,TRUE,41.86712132,-87.71529904,"(41.86712132088678, -87.71529903877354)",,,,
037XX S WABASH AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.82580741,-87.62470568,"(41.82580740857619, -87.62470568151971)",,,,
056XX S CARPENTER ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.7915607,-87.6513096,"(41.791560698102124, -87.65130960483867)",,,,
031XX E 79TH ST,ROBBERY,STREET,FALSE,FALSE,41.75207288,-87.5489381,"(41.752072881996476, -87.54893810321441)",,,,
015XX S SPAULDING AVE,ROBBERY,SIDEWALK,FALSE,FALSE,41.86070466,-87.70809228,"(41.86070466274565, -87.7080922829116)",,,,
030XX W 38TH ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.82437701,-87.70074481,"(41.82437701028464, -87.70074481338844)",,,,
014XX S MILLARD AVE,WEAPONS VIOLATION,RESIDENCE,TRUE,FALSE,41.86153029,-87.71664876,"(41.86153029466815, -87.71664875577883)",,,,
067XX S EAST END AVE,MOTOR VEHICLE THEFT,ALLEY,FALSE,FALSE,41.77317457,-87.58400639,"(41.77317456592031, -87.58400639067487)",,,,
075XX S JEFFERY BLVD,ROBBERY,CTA BUS STOP,FALSE,FALSE,41.75869528,-87.57599424,"(41.75869527924729, -87.5759942374155)",,,,
028XX W WASHINGTON BLVD,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,41.88299545,-87.69745681,"(41.88299545102156, -87.69745681021934)",,,,
003XX N MICHIGAN AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,41.88731525,-87.62440461,"(41.8873152530346, -87.62440461068465)",,,,
067XX S CRANDON AVE,OTHER OFFENSE,RESIDENCE,TRUE,TRUE,41.77223302,-87.56979723,"(41.77223302382808, -87.56979723477892)",,,,
083XX S STEWART AVE,ASSAULT,DEPARTMENT STORE,FALSE,FALSE,41.74256936,-87.63393948,"(41.742569359667314, -87.63393947517307)",,,,
011XX N LEAVITT ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.90166821,-87.68195747,"(41.90166821134186, -87.68195747355324)",,,,
087XX S SANGAMON ST,BATTERY,STREET,FALSE,FALSE,41.73583658,-87.64743324,"(41.735836580590146, -87.64743323781508)",,,,
056XX S DORCHESTER AVE,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,41.79293997,-87.59178151,"(41.792939966777716, -87.59178150696434)",,,,
006XX E 79TH ST,CRIMINAL DAMAGE,RESTAURANT,FALSE,FALSE,41.75109015,-87.60996032,"(41.751090153998, -87.60996031974324)",,,,
075XX S PEORIA ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.75699502,-87.64648597,"(41.75699501903441, -87.646485974207)",,,,
037XX N LAVERGNE AVE,BATTERY,RESIDENCE,TRUE,FALSE,41.94809476,-87.75193916,"(41.948094757995904, -87.75193916390141)",,,,
068XX S STEWART AVE,BATTERY,SIDEWALK,FALSE,FALSE,41.7707427,-87.63534914,"(41.77074269889733, -87.63534913673642)",,,,
044XX W JACKSON BLVD,THEFT,APARTMENT,FALSE,TRUE,41.87684298,-87.73633721,"(41.876842983164835, -87.73633721478895)",,,,
011XX W WELLINGTON AVE,ROBBERY,SIDEWALK,FALSE,FALSE,41.9361069,-87.65750451,"(41.93610689586371, -87.65750451416427)",,,,
031XX W 46TH ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.81006671,-87.70294343,"(41.81006671471109, -87.70294342563547)",,,,
004XX E 64TH ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.77831467,-87.61538483,"(41.77831466735907, -87.61538483249221)",,,,
034XX W 72ND ST,ROBBERY,OTHER,FALSE,FALSE,41.76235353,-87.70930824,"(41.7623535257726, -87.70930824319139)",,,,
004XX E 133RD ST,ASSAULT,SIDEWALK,FALSE,FALSE,41.65246773,-87.61046107,"(41.65246772578833, -87.610461068329)",,,,
011XX W 79TH ST,OTHER OFFENSE,APARTMENT,FALSE,FALSE,41.7503917,-87.65331772,"(41.7503916965684, -87.65331771762297)",,,,
077XX S CARPENTER ST,BURGLARY,APARTMENT,FALSE,FALSE,41.75330861,-87.65003254,"(41.7533086124145, -87.65003254087934)",,,,
116XX S CARPENTER ST,ASSAULT,RESIDENCE,FALSE,FALSE,41.68254422,-87.64829969,"(41.6825442160317, -87.64829968992242)",,,,
014XX S UNION AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.86260115,-87.64479523,"(41.86260114834881, -87.64479523357338)",,,,
080XX S CHAMPLAIN AVE,CRIMINAL DAMAGE,STREET,TRUE,TRUE,41.74804847,-87.60893175,"(41.74804847430766, -87.6089317478482)",,,,
063XX S CALIFORNIA AVE,ROBBERY,STREET,FALSE,FALSE,41.77893402,-87.69324305,"(41.77893401623838, -87.69324304853856)",,,,
074XX S GREEN ST,ROBBERY,STREET,FALSE,FALSE,41.75958326,-87.64563004,"(41.75958326387011, -87.64563003765146)",,,,
072XX S DR MARTIN LUTHER KING JR DR,ASSAULT,SIDEWALK,FALSE,FALSE,41.76254401,-87.61507317,"(41.76254400754665, -87.61507317117105)",,,,
095XX S RACINE AVE,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,41.71998145,-87.65276664,"(41.71998144679032, -87.65276663900195)",,,,
026XX W 63RD ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.77929527,-87.6886492,"(41.779295274805015, -87.68864920429915)",,,,
077XX S ALBANY AVE,BATTERY,RESIDENCE,FALSE,FALSE,41.7529412,-87.6998965,"(41.75294119591381, -87.69989649874141)",,,,
096XX S DAMEN AVE,THEFT,RESIDENCE,FALSE,FALSE,41.71882569,-87.67244491,"(41.71882568759416, -87.67244490795264)",,,,
083XX S KOLIN AVE,BURGLARY,RESIDENCE-GARAGE,FALSE,FALSE,41.7404808,-87.73027001,"(41.7404807981233, -87.73027001360022)",,,,
013XX S CHRISTIANA AVE,BATTERY,APARTMENT,FALSE,FALSE,41.86410211,-87.70911281,"(41.86410211463662, -87.70911281119152)",,,,
066XX S ARTESIAN AVE,ROBBERY,ALLEY,FALSE,FALSE,41.77294382,-87.6845446,"(41.77294382245029, -87.68454459812082)",,,,
058XX S MEADE AVE,BURGLARY,RESIDENCE-GARAGE,FALSE,FALSE,41.78640353,-87.77412312,"(41.78640353216873, -87.77412311927637)",,,,
047XX S WELLS ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.80854875,-87.63277111,"(41.808548754995876, -87.6327711087375)",,,,
069XX S ASHLAND AVE,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.76836668,-87.66403341,"(41.76836667814144, -87.66403340872623)",,,,
062XX W WABANSIA AVE,ASSAULT,STREET,FALSE,FALSE,41.91090801,-87.78032669,"(41.91090800662258, -87.78032668658561)",,,,
004XX E OHIO ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,FALSE,FALSE,41.89255712,-87.61606816,"(41.89255712028696, -87.61606815704414)",,,,
059XX S ROCKWELL ST,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.78524318,-87.68883162,"(41.78524318108447, -87.6888316221468)",,,,
045XX S UNION AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.81228014,-87.64306013,"(41.81228014195569, -87.64306013330635)",,,,
041XX W 24TH PL,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.84684964,-87.72717274,"(41.846849639199, -87.72717273952378)",,,,
080XX S CENTRAL PARK AVE,CRIMINAL DAMAGE,STREET,FALSE,TRUE,41.74773543,-87.71199302,"(41.747735430443335, -87.71199301825403)",,,,
038XX S WALLACE ST,ROBBERY,SIDEWALK,FALSE,FALSE,41.82480776,-87.64123788,"(41.82480775939234, -87.64123787866906)",,,,
0000X E 75TH ST,THEFT,SMALL RETAIL STORE,TRUE,FALSE,41.75809718,-87.62417928,"(41.75809718049355, -87.62417927558455)",,,,
031XX N CENTRAL AVE,BATTERY,TAVERN/LIQUOR STORE,FALSE,FALSE,41.93753424,-87.76660802,"(41.9375342445926, -87.76660802041012)",,,,
037XX W LAWRENCE AVE,BATTERY,OTHER,FALSE,FALSE,41.96819314,-87.72230247,"(41.96819313869209, -87.72230246634993)",,,,
063XX S TALMAN AVE,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,41.77757034,-87.68984701,"(41.777570340144344, -87.68984700857543)",,,,
061XX S EBERHART AVE,BATTERY,APARTMENT,FALSE,TRUE,41.7836977,-87.61342916,"(41.78369770042063, -87.61342916106152)",,,,
066XX W ROSCOE ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.94200672,-87.79149299,"(41.94200671601027, -87.79149299389631)",,,,
010XX W GARFIELD BLVD,BATTERY,RESIDENCE,FALSE,TRUE,41.79431929,-87.65233284,"(41.794319286869445, -87.65233284295445)",,,,
044XX N LAPORTE AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.96171151,-87.75138889,"(41.96171150749973, -87.75138888702291)",,,,
046XX S VINCENNES AVE,ROBBERY,STREET,FALSE,FALSE,41.81115752,-87.61395444,"(41.81115752130624, -87.61395443967098)",,,,
045XX S HONORE ST,CRIMINAL DAMAGE,APARTMENT,FALSE,TRUE,41.81145382,-87.67097641,"(41.81145382032699, -87.67097641088381)",,,,
027XX W JARVIS AVE,BATTERY,RESIDENCE,FALSE,TRUE,42.01584116,-87.6981407,"(42.015841162696525, -87.69814069883381)",,,,
070XX S ST LAWRENCE AVE,BATTERY,ALLEY,TRUE,FALSE,41.76615845,-87.61029326,"(41.76615845096513, -87.61029326201931)",,,,
028XX S RIDGEWAY AVE,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,41.84007571,-87.71819427,"(41.84007570823838, -87.7181942722496)",,,,
059XX S CARPENTER ST,THEFT,SPORTS ARENA/STADIUM,FALSE,FALSE,41.78604936,-87.65117368,"(41.78604936186478, -87.65117368441305)",,,,
053XX S INDIANA AVE,ASSAULT,ALLEY,TRUE,FALSE,41.79703029,-87.62105106,"(41.79703029262536, -87.62105105975637)",,,,
069XX S PAULINA ST,BATTERY,STREET,FALSE,FALSE,41.76834358,-87.66619642,"(41.768343582825736, -87.66619641730989)",,,,
040XX S PRAIRIE AVE,OTHER OFFENSE,APARTMENT,FALSE,TRUE,41.82098169,-87.62006295,"(41.82098168979675, -87.62006294610322)",,,,
004XX E 33RD ST,THEFT,STREET,FALSE,FALSE,41.83475513,-87.61697077,"(41.83475513152264, -87.61697077307498)",,,,
012XX W 95TH ST,THEFT,SMALL RETAIL STORE,FALSE,FALSE,41.72121404,-87.65376097,"(41.721214042475935, -87.6537609658085)",,,,
038XX W OHIO ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.89183389,-87.72311157,"(41.891833894975655, -87.72311157231746)",,,,
070XX S RHODES AVE,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.76620083,-87.61179568,"(41.76620082797251, -87.61179567505043)",,,,
013XX S TRIPP AVE,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,41.86291173,-87.73133461,"(41.8629117341402, -87.73133461097193)",,,,
069XX S SOUTH SHORE DR,BATTERY,APARTMENT,FALSE,TRUE,41.76896297,-87.56667248,"(41.76896297439107, -87.56667248325378)",,,,
078XX S ADA ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.75077916,-87.65712493,"(41.75077915918961, -87.65712492553205)",,,,
071XX S JEFFERY BLVD,BATTERY,APARTMENT,FALSE,FALSE,41.76478219,-87.57642117,"(41.76478219486794, -87.57642116558073)",,,,
034XX W 63RD ST,CRIMINAL TRESPASS,STREET,TRUE,FALSE,41.77876494,-87.70889619,"(41.778764943424285, -87.70889618949607)",,,,
049XX W WEST END AVE,ASSAULT,APARTMENT,FALSE,FALSE,41.88298134,-87.74850136,"(41.88298134251041, -87.74850136258132)",,,,
085XX S WOOD ST,ROBBERY,SIDEWALK,TRUE,FALSE,41.73883547,-87.66785761,"(41.738835470581925, -87.66785760625932)",,,,
051XX N LOWELL AVE,BATTERY,RESIDENCE,FALSE,FALSE,41.9738959,-87.73697259,"(41.9738959039486, -87.73697258555644)",,,,
062XX S MARSHFIELD AVE,BATTERY,STREET,FALSE,FALSE,41.78109021,-87.665617,"(41.7810902115953, -87.6656170046738)",,,,
0000X E 114TH ST,ASSAULT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,41.68694897,-87.62166985,"(41.68694897313771, -87.62166984883335)",,,,
005XX N GREEN ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.89145427,-87.64894783,"(41.891454269186696, -87.64894782706634)",,,,
029XX W 61ST ST,BATTERY,APARTMENT,FALSE,TRUE,41.782799,-87.69787578,"(41.78279900205203, -87.69787577568088)",,,,
011XX N WESTERN AVE,BATTERY,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,41.90261255,-87.68687021,"(41.90261254836502, -87.68687020691458)",,,,
056XX S ROCKWELL ST,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.79101533,-87.68899382,"(41.791015333158484, -87.68899382479316)",,,,
064XX W 63RD ST,THEFT,GROCERY FOOD STORE,TRUE,FALSE,41.77776827,-87.78228957,"(41.777768266562795, -87.78228956832272)",,,,
049XX S DORCHESTER AVE,THEFT,STREET,FALSE,FALSE,41.80587007,-87.59206156,"(41.805870069995876, -87.59206155599182)",,,,
053XX S DREXEL AVE,THEFT,STREET,FALSE,FALSE,41.79856744,-87.60405018,"(41.79856744458977, -87.60405018424683)",,,,
004XX W SUPERIOR ST,THEFT,STREET,FALSE,FALSE,41.89540275,-87.64017504,"(41.89540274864943, -87.64017503511238)",,,,
016XX W COLUMBIA AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,42.00430405,-87.67133089,"(42.00430405188432, -87.67133089354516)",,,,
066XX S MARQUETTE RD,BATTERY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,41.77359556,-87.61292625,"(41.77359556174268, -87.6129262498141)",,,,
037XX S ARCHER AVE,CRIMINAL DAMAGE,PARK PROPERTY,FALSE,FALSE,41.82594472,-87.68512514,"(41.82594472298303, -87.68512514092588)",,,,
048XX S WESTERN BLVD,THEFT,STREET,FALSE,FALSE,41.80530207,-87.68363139,"(41.8053020662046, -87.68363139172784)",,,,
0000X W HUBBARD ST,CRIMINAL DAMAGE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,41.89016688,-87.62847545,"(41.890166877593224, -87.62847544577465)",,,,
031XX W LEXINGTON ST,NARCOTICS,VACANT LOT/LAND,TRUE,FALSE,41.87176359,-87.7049995,"(41.87176359359473, -87.70499949556425)",,,,
050XX S HALSTED ST,WEAPONS VIOLATION,SIDEWALK,TRUE,FALSE,41.80189671,-87.64550053,"(41.80189670988168, -87.64550052631664)",,,,
054XX S JUSTINE ST,NARCOTICS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,41.79568335,-87.66356224,"(41.79568335377559, -87.66356224161383)",,,,
112XX S WENTWORTH AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.69061877,-87.62800371,"(41.69061877345776, -87.62800370585823)",,,,
038XX W LE MOYNE ST,NARCOTICS,STREET,TRUE,FALSE,41.90822828,-87.72213623,"(41.908228280847084, -87.72213622704872)",,,,
049XX N KENMORE AVE,NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,41.97262444,-87.65616616,"(41.97262443864111, -87.65616615766942)",,,,
107XX S EDBROOKE AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.69943792,-87.61981845,"(41.69943791889996, -87.61981845140177)",,,,
007XX W GARFIELD BLVD,NARCOTICS,SIDEWALK,TRUE,FALSE,41.79441469,-87.64485809,"(41.7944146912113, -87.64485809310084)",,,,
064XX S OAKLEY AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.77654159,-87.68115012,"(41.77654158515591, -87.68115011987022)",,,,
058XX S WABASH AVE,CRIMINAL DAMAGE,RESIDENCE,TRUE,FALSE,41.78817394,-87.62406791,"(41.78817394491017, -87.62406790610822)",,,,
002XX E 31ST ST,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.83827107,-87.62058658,"(41.83827107266969, -87.62058657692438)",,,,
075XX S COLES AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.75832336,-87.55686663,"(41.75832335950408, -87.55686663217126)",,,,
014XX S CANAL ST,THEFT,OTHER,FALSE,FALSE,41.86196935,-87.63922201,"(41.86196935335451, -87.6392220147547)",,,,
015XX N LEAMINGTON AVE,NARCOTICS,STREET,TRUE,FALSE,41.90852944,-87.7548442,"(41.9085294392735, -87.75484420210896)",,,,
056XX W DIVISION ST,NARCOTICS,SIDEWALK,TRUE,FALSE,41.90201204,-87.76698837,"(41.90201203612437, -87.76698836568984)",,,,
020XX N LINCOLN PARK WEST,THEFT,APARTMENT,FALSE,FALSE,41.91926925,-87.63653642,"(41.919269254056005, -87.63653641820294)",,,,
004XX N CARPENTER ST,THEFT,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,41.88939979,-87.65326672,"(41.88939979382721, -87.65326672467023)",,,,
020XX N HOYNE AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.91985864,-87.68031746,"(41.91985864059666, -87.68031745702916)",,,,
044XX W MONROE ST,NARCOTICS,STREET,TRUE,FALSE,41.87952764,-87.73595971,"(41.87952764109895, -87.73595970920054)",,,,
076XX S KINGSTON AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.75703537,-87.5628452,"(41.75703536954684, -87.56284520394281)",,,,
025XX W 60TH ST,PUBLIC PEACE VIOLATION,ALLEY,TRUE,FALSE,41.78477425,-87.68840365,"(41.784774249752765, -87.68840365414584)",,,,
088XX S LOWE AVE,NARCOTICS,ALLEY,TRUE,FALSE,41.73350447,-87.63975323,"(41.73350446676483, -87.63975323495588)",,,,
038XX W MADISON ST,NARCOTICS,SIDEWALK,TRUE,FALSE,41.88065216,-87.72279568,"(41.88065215904999, -87.72279567658403)",,,,
072XX S SOUTH SHORE DR,WEAPONS VIOLATION,APARTMENT,TRUE,FALSE,41.76411595,-87.56084713,"(41.76411595390897, -87.56084712648601)",,,,
042XX W JACKSON BLVD,NARCOTICS,STREET,TRUE,FALSE,41.8771224,-87.7315097,"(41.87712239825025, -87.73150970450139)",,,,
111XX S MICHIGAN AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.69138628,-87.62118158,"(41.6913862784799, -87.62118158137011)",,,,
038XX W MAYPOLE AVE,NARCOTICS,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,41.88418049,-87.72213412,"(41.884180486514545, -87.72213411821133)",,,,
035XX W ROOSEVELT RD,NARCOTICS,SIDEWALK,TRUE,FALSE,41.86618378,-87.71497398,"(41.86618378037019, -87.71497398047006)",,,,
039XX W ROOSEVELT RD,NARCOTICS,SIDEWALK,TRUE,FALSE,41.86607597,-87.72406881,"(41.866075966133245, -87.72406880955215)",,,,
015XX N HOYNE AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.90857806,-87.68000261,"(41.908578064582585, -87.68000261208968)",,,,
002XX E CHICAGO AVE,CRIMINAL TRESPASS,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,41.89665147,-87.62223712,"(41.89665146670022, -87.62223711833273)",,,,
063XX S BELL AVE,DECEPTIVE PRACTICE,ALLEY,TRUE,FALSE,41.77852184,-87.67998617,"(41.778521841043755, -87.67998617345316)",,,,
0000X W 107TH ST,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.69973955,-87.62510277,"(41.69973955116628, -87.62510276540979)",,,,
059XX W OHIO ST,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.89113322,-87.77245033,"(41.891133220791374, -87.77245033248487)",,,,
005XX W ROOSEVELT RD,CRIMINAL TRESPASS,RESTAURANT,TRUE,FALSE,41.86735995,-87.6393693,"(41.86735995208113, -87.63936930169005)",,,,
059XX W SCHUBERT AVE,THEFT,STREET,FALSE,FALSE,41.92943267,-87.77488217,"(41.9294326680252, -87.77488217197909)",,,,
022XX N MAJOR AVE,THEFT,STREET,FALSE,FALSE,41.92102588,-87.76846274,"(41.92102587769809, -87.76846273830863)",,,,
016XX N MILWAUKEE AVE,THEFT,DRUG STORE,TRUE,FALSE,41.91065584,-87.67766323,"(41.9106558353007, -87.67766323023359)",,,,
086XX S PULASKI RD,THEFT,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,41.73657393,-87.72164142,"(41.73657393481434, -87.72164142410962)",,,,
051XX W NORTH AVE,THEFT,RESTAURANT,FALSE,FALSE,41.90940199,-87.75482163,"(41.909401992805286, -87.75482162904049)",,,,
039XX W 79TH ST,NARCOTICS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.749346,-87.72113174,"(41.74934599965518, -87.72113173974996)",,,,
032XX W MARQUETTE RD,CRIMINAL DAMAGE,VEHICLE-COMMERCIAL,FALSE,FALSE,41.77177548,-87.7034138,"(41.77177547640996, -87.70341379823921)",,,,
032XX W 66TH ST,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.77361,-87.70365614,"(41.77360999617486, -87.70365613552258)",,,,
040XX W MELROSE ST,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.93987569,-87.72853826,"(41.93987568543584, -87.72853825841109)",,,,
033XX W DIVERSEY AVE,BATTERY,APARTMENT,TRUE,FALSE,41.93186968,-87.71137785,"(41.93186967535548, -87.71137785073013)",,,,
012XX S LAWNDALE AVE,THEFT,STREET,FALSE,FALSE,41.8649814,-87.7179666,"(41.86498140498474, -87.71796660463504)",,,,
043XX W JACKSON BLVD,DECEPTIVE PRACTICE,RESIDENCE,FALSE,FALSE,41.87687379,-87.73382167,"(41.87687378684949, -87.73382166899412)",,,,
007XX N LAWNDALE AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.89461867,-87.71887589,"(41.89461866879009, -87.71887589101367)",,,,
